Name,rating,total_reviews,rating_normalized,reviews_normalized,score,rank
Angkringan KPK,5.0,1,1.0,0.0,0.7,1062
Angkringan Iki Malang II,5.0,1,1.0,0.0,0.7,1063
1001 Es Serut Jasmine & Alladin,5.0,1,1.0,0.0,0.7,1064
Warkop Awwan,5.0,1,1.0,0.0,0.7,1065
Warkop Sekawan Malang,5.0,1,1.0,0.0,0.7,1066
Zidan Resto & Kape,5.0,1,1.0,0.0,0.7,1067
Stut Kopling Coffee And Street Bar,5.0,1,1.0,0.0,0.7,1068
CAFE ASMARA Asli Malang Raya,5.0,1,1.0,0.0,0.7,1069
Dapoer Nonaku,5.0,1,1.0,0.0,0.7,1070
WitCafe,5.0,1,1.0,0.0,0.7,1071
S I N G O (Singgahan Ngopi Ojol),5.0,1,1.0,0.0,0.7,1072
Warkop Alfarizi,5.0,1,1.0,0.0,0.7,1073
Coconan Kedai,5.0,1,1.0,0.0,0.7,1074
Dapoer_ibunegara,5.0,1,1.0,0.0,0.7,1075
Coffee Place Malang,5.0,1,1.0,0.0,0.7,1076
Angkringan Sunset by Cak Gondrong,5.0,1,1.0,0.0,0.7,1077
Wib coffe,5.0,1,1.0,0.0,0.7,1078
Sempol Pedas Bang Sony,5.0,1,1.0,0.0,0.7,1079
Kopi Lesehan,5.0,1,1.0,0.0,0.7,1080
Rumah Hutagalung,5.0,1,1.0,0.0,0.7,1081
Jaan Iki Gaul Cafe,5.0,1,1.0,0.0,0.7,1082
Cerita Kopi ID Malang,5.0,1,1.0,0.0,0.7,1083
Warung Mbok Dian,5.0,1,1.0,0.0,0.7,1084
"BASECAMP "" MCM & MGC """,5.0,1,1.0,0.0,0.7,1085
NIO CANGKRUKAN,5.0,1,1.0,0.0,0.7,1086
YOLO coffee,5.0,1,1.0,0.0,0.7,1087
KOPI KETAN BANG ONE,5.0,1,1.0,0.0,0.7,1088
Cafe Qohwa Loss,5.0,1,1.0,0.0,0.7,1089
D’keeki (Cake and Bakery),5.0,1,1.0,0.0,0.7,1090
Kedai Kopi Nia,5.0,1,1.0,0.0,0.7,1091
Warkop Simbah,5.0,1,1.0,0.0,0.7,1092
Dapur Nyemils Mergan,5.0,1,1.0,0.0,0.7,1093
Cokelat klasik,5.0,1,1.0,0.0,0.7,1094
X10 Caffe,5.0,1,1.0,0.0,0.7,1095
Warung rajekwesi sumami,5.0,1,1.0,0.0,0.7,1096
Warkop Mirza,5.0,1,1.0,0.0,0.7,1097
Warung Kopi (Warkop) LEGENDS,5.0,1,1.0,0.0,0.7,1098
Warkop/Cafe,5.0,1,1.0,0.0,0.7,1099
Atitud Coffee & Warmindo,5.0,1,1.0,0.0,0.7,1100
Goodmorning.coffee,5.0,1,1.0,0.0,0.7,1101
Warkop n Tahu Telor Tentrem,5.0,1,1.0,0.0,0.7,1102
Warkop Mbak Susi,5.0,1,1.0,0.0,0.7,1103
Kopi paijan,5.0,1,1.0,0.0,0.7,1104
Cafe Shynde,5.0,1,1.0,0.0,0.7,1105
Viroel Cafe,5.0,1,1.0,0.0,0.7,1106
Warung Kopi Boldie Atas,5.0,1,1.0,0.0,0.7,1107
Tjangkir.coffee.joss.malang,5.0,1,1.0,0.0,0.7,1108
TQ,5.0,1,1.0,0.0,0.7,1109
gankcafe x kopi toraja kwb,5.0,1,1.0,0.0,0.7,1110
Warung Bu Tyas,5.0,1,1.0,0.0,0.7,1111
WARUNG LALAPAN BERKAH,5.0,1,1.0,0.0,0.7,1112
Spot Box Cafe Batu,5.0,1,1.0,0.0,0.7,1113
Depot Virgo,5.0,1,1.0,0.0,0.7,1114
Mie Pedas Enuqe,5.0,1,1.0,0.0,0.7,1115
Kopi tante singo,5.0,1,1.0,0.0,0.7,1116
Bong Tang Café,5.0,1,1.0,0.0,0.7,1117
Kedai Sangka,5.0,1,1.0,0.0,0.7,1118
Atap Cafe & Resto,5.0,1,1.0,0.0,0.7,1119
Aneka Kue Basah Bhumi,5.0,1,1.0,0.0,0.7,1120
Kopi Dahulu,5.0,1,1.0,0.0,0.7,1121
Manduro Kafe Sawah,5.0,1,1.0,0.0,0.7,1122
Warung S,5.0,1,1.0,0.0,0.7,1123
Qopee Lavalette,5.0,1,1.0,0.0,0.7,1124
Pool And Cafe Asep,5.0,1,1.0,0.0,0.7,1125
Kopilihkau Coffee Truck,5.0,1,1.0,0.0,0.7,1126
OP CAFE,5.0,1,1.0,0.0,0.7,1127
Cafe Kopi Sehat,5.0,1,1.0,0.0,0.7,1128
Warkop Siman,5.0,1,1.0,0.0,0.7,1129
Warung Bu Ana,5.0,1,1.0,0.0,0.7,1130
KANJENG ROMO CAFE,5.0,1,1.0,0.0,0.7,1131
Warkop Bang Subek,5.0,1,1.0,0.0,0.7,1132
Warung Pitulas,5.0,1,1.0,0.0,0.7,1133
"Bakpao ""Liming Pao""",5.0,1,1.0,0.0,0.7,1134
Caffe ZAIGEN,5.0,1,1.0,0.0,0.7,1135
Kedai Nongki,5.0,1,1.0,0.0,0.7,1136
Tobacco Brothers,5.0,1,1.0,0.0,0.7,1137
Cafe A'N,5.0,1,1.0,0.0,0.7,1138
Es Jus Koko Juice,5.0,1,1.0,0.0,0.7,1139
PerumPuri Kartika Asri Blok S-1B,5.0,1,1.0,0.0,0.7,1140
Nasgor keykey,5.0,1,1.0,0.0,0.7,1141
De'garden cafe,5.0,1,1.0,0.0,0.7,1142
OMBEANMO CAFE,5.0,1,1.0,0.0,0.7,1143
Podjok strong,5.0,1,1.0,0.0,0.7,1144
Kedai Wedang Kopi HISYAM,5.0,1,1.0,0.0,0.7,1145
Warkop sunset,5.0,1,1.0,0.0,0.7,1146
Avatar Kitchen,5.0,1,1.0,0.0,0.7,1147
ETHNIC CAFE,5.0,1,1.0,0.0,0.7,1148
BASCHAM,5.0,1,1.0,0.0,0.7,1149
Akut Coffee,5.0,1,1.0,0.0,0.7,1150
Bakul Kopi Trotoar,5.0,1,1.0,0.0,0.7,1151
STMJ YAMAN,5.0,1,1.0,0.0,0.7,1152
Kopi Capsule Malioboro / Tirtodipuran,5.0,1,1.0,0.0,0.7,1153
WARKOP BW,5.0,1,1.0,0.0,0.7,1154
Malang kota batu,5.0,1,1.0,0.0,0.7,1155
Coffee & Roastery,5.0,1,1.0,0.0,0.7,1156
Mong.co,5.0,1,1.0,0.0,0.7,1157
Starbucks Gubeng,4.7,2988,0.925,0.1729288484918659,0.6993786545475598,1158
Warkop Brewok II,4.6,3787,0.8999999999999999,0.21918601285242864,0.6957558038557284,1159
Amstirdam Coffee & Roastery,4.7,2774,0.925,0.16053957042783534,0.6956618711283505,1160
Retrorika - coffee bar & resto,4.7,2662,0.925,0.15405546228217448,0.6937166386846523,1161
Blanco Coffee and Books,4.6,3635,0.8999999999999999,0.2103861517976032,0.6931158455392809,1162
Milk by Artemy,4.6,3473,0.8999999999999999,0.2010073525154866,0.6903022057546458,1163
MORNINGMATE COFFEE,4.9,397,0.9750000000000001,0.02292595380072946,0.6893777861402188,1164
Cliffy Coffee,4.9,297,0.9750000000000001,0.017136571527817984,0.6876409714583454,1165
ANIMA Bali Cafe & Lounge,4.9,217,0.9750000000000001,0.012505065709488797,0.6862515197128466,1166
Es Coklat Bahagia,4.9,197,0.9750000000000001,0.011347189254906501,0.685904156776472,1167
Nakoa Cafe Dinoyo,4.8,1166,0.95,0.06744630347941874,0.6852338910438256,1168
Moodco,4.9,158,0.9750000000000001,0.009089330168471025,0.6852267990505413,1169
Nakoa Cafe Dinoyo,4.8,1161,0.95,0.06715683436577317,0.6851470503097319,1170
Nakoa Cafe Bondowoso,4.6,3173,0.8999999999999999,0.18363920569675216,0.6850917617090255,1171
Sacaluna Coffee,4.9,143,0.9750000000000001,0.008220922827534302,0.6849662768482603,1172
Kopi Djago Irenk,4.9,139,0.9750000000000001,0.007989347536617843,0.6848968042609853,1173
Pariabang Kopi Rakjat,4.9,134,0.9750000000000001,0.007699878422972269,0.6848099635268917,1174
Kopakopi Mojokerto,4.9,130,0.9750000000000001,0.00746830313205581,0.6847404909396168,1175
My Kopi O!,4.6,3146,0.8999999999999999,0.18207607248306606,0.6846228217449197,1176
SHELTERVILLE ™,4.9,115,0.9750000000000001,0.0065998957911190875,0.6844799687373357,1177
Semat Space,4.9,114,0.9750000000000001,0.006542001968389973,0.684462600590517,1178
SHELTERVILLE ™,4.9,114,0.9750000000000001,0.006542001968389973,0.684462600590517,1179
Otentik Barbercafe,4.9,112,0.9750000000000001,0.006426214322931743,0.6844278642968795,1180
Kuadran Cafe,4.9,102,0.9750000000000001,0.0058472760956405955,0.6842541828286922,1181
Hambre Coffee,4.9,100,0.9750000000000001,0.005731488450182365,0.6842194465350547,1182
Kedai RUPA DUTA,4.9,95,0.9750000000000001,0.005442019336536792,0.684132605800961,1183
ECEK ECEK,4.9,93,0.9750000000000001,0.005326231691078562,0.6840978695073235,1184
RANDAB IPOK,4.9,92,0.9750000000000001,0.005268337868349447,0.6840805013605048,1185
KIOS KOPI BAPAK,4.9,91,0.9750000000000001,0.005210444045620332,0.6840631332136861,1186
Kofind Coffee Co.,4.9,90,0.9750000000000001,0.005152550222891217,0.6840457650668673,1187
ESQUE Sigura-gura Malang,4.9,89,0.9750000000000001,0.005094656400162103,0.6840283969200486,1188
Warmindo albaik,4.9,79,0.9750000000000001,0.004515718172870955,0.6838547154518613,1189
Kedai Cemara Condong,4.9,78,0.9750000000000001,0.00445782435014184,0.6838373473050425,1190
Kopi Cangkir Juanda,4.9,75,0.9750000000000001,0.004284142881954496,0.6837852428645863,1191
Diskusi.Sub,4.9,73,0.9750000000000001,0.004168355236496266,0.6837505065709488,1192
kedaiRubath,4.9,72,0.9750000000000001,0.004110461413767151,0.6837331384241302,1193
1Up Coffee,4.9,72,0.9750000000000001,0.004110461413767151,0.6837331384241302,1194
Djampi Jawi,4.9,72,0.9750000000000001,0.004110461413767151,0.6837331384241302,1195
KOPI LOCARI,4.9,71,0.9750000000000001,0.004052567591038036,0.6837157702773115,1196
Sand Box Cafe,4.9,69,0.9750000000000001,0.003936779945579807,0.683681033983674,1197
Sakura Mochi,4.9,67,0.9750000000000001,0.003820992300121577,0.6836462976900365,1198
MEOW CAT CAFE MALANG,4.9,65,0.9750000000000001,0.0037052046546633475,0.683611561396399,1199
Excelso - SUB HR Muhammad,4.6,3087,0.8999999999999999,0.17866033694204828,0.6835981010826144,1200
MEOW CAT CAFE MALANG,4.9,64,0.9750000000000001,0.0036473108319342324,0.6835941932495803,1201
Popeye's Coffee shop,4.9,61,0.9750000000000001,0.0034736293637468883,0.683542088809124,1202
Seduhlur Coffee House,4.9,60,0.9750000000000001,0.0034157355410177736,0.6835247206623053,1203
WARMINDO KONCO KENTEL,4.9,59,0.9750000000000001,0.0033578417182886585,0.6835073525154866,1204
kedai 90 rohani,4.9,59,0.9750000000000001,0.0033578417182886585,0.6835073525154866,1205
BUFF ME,4.9,59,0.9750000000000001,0.0033578417182886585,0.6835073525154866,1206
Warkop Datri,4.9,58,0.9750000000000001,0.0032999478955595437,0.6834899843686678,1207
IKI VAPE STORE,4.9,58,0.9750000000000001,0.0032999478955595437,0.6834899843686678,1208
Minat Kopi,4.9,57,0.9750000000000001,0.003242054072830429,0.6834726162218491,1209
TYPIKA COFFEE ROASTERS,4.9,57,0.9750000000000001,0.003242054072830429,0.6834726162218491,1210
Java Dancer Coffee - Jakarta,4.5,4087,0.875,0.23655415967116308,0.6834662479013489,1211
Java Dancer Coffee - Jakarta,4.5,4085,0.875,0.23643837202570486,0.6834315116077114,1212
Cafe syar'i kediri,4.9,54,0.9750000000000001,0.0030683726046430845,0.683420511781393,1213
HU Coffee and Hotteok,4.9,52,0.9750000000000001,0.002952584959184855,0.6833857754877555,1214
SEMBADA,4.9,52,0.9750000000000001,0.002952584959184855,0.6833857754877555,1215
Tematik Coffee,4.9,51,0.9750000000000001,0.0028946911364557404,0.6833684073409367,1216
Pagupon Coffee,4.9,51,0.9750000000000001,0.0028946911364557404,0.6833684073409367,1217
Dash Pitstop,4.9,51,0.9750000000000001,0.0028946911364557404,0.6833684073409367,1218
RasanRasan,4.9,50,0.9750000000000001,0.0028367973137266253,0.683351039194118,1219
H.A.KOPI,4.9,50,0.9750000000000001,0.0028367973137266253,0.683351039194118,1220
Querencia cafe&eatery,4.9,49,0.9750000000000001,0.0027789034909975105,0.6833336710472993,1221
kopi sesi,4.9,49,0.9750000000000001,0.0027789034909975105,0.6833336710472993,1222
Cawan Candu,4.9,48,0.9750000000000001,0.002721009668268396,0.6833163029004805,1223
Sayap Kiri Coffee,4.9,48,0.9750000000000001,0.002721009668268396,0.6833163029004805,1224
Kopi Santoso,4.9,47,0.9750000000000001,0.002663115845539281,0.6832989347536618,1225
Barakesna Coffee,4.9,46,0.9750000000000001,0.002605222022810166,0.683281566606843,1226
Vibes Coffee,4.9,45,0.9750000000000001,0.0025473282000810513,0.6832641984600243,1227
Terang Bulan Legend,4.9,45,0.9750000000000001,0.0025473282000810513,0.6832641984600243,1228
Warkop Thole Jos III,4.9,44,0.9750000000000001,0.0024894343773519366,0.6832468303132055,1229
WakGar Coffee,4.9,43,0.9750000000000001,0.002431540554622822,0.6832294621663868,1230
Witjara Kartsa Coffee,4.9,42,0.9750000000000001,0.0023736467318937068,0.6832120940195681,1231
Tumbazz Kopi Malang,4.9,42,0.9750000000000001,0.0023736467318937068,0.6832120940195681,1232
GODRES KOFFIE,4.9,42,0.9750000000000001,0.0023736467318937068,0.6832120940195681,1233
Es Teh Indonesia - Bandulan,4.9,42,0.9750000000000001,0.0023736467318937068,0.6832120940195681,1234
Dream Bike & Coffee,4.9,42,0.9750000000000001,0.0023736467318937068,0.6832120940195681,1235
Kopi Moektie,4.9,41,0.9750000000000001,0.002315752909164592,0.6831947258727493,1236
WARKOP SIBOY,4.9,41,0.9750000000000001,0.002315752909164592,0.6831947258727493,1237
Bali Coffee Club,4.9,40,0.9750000000000001,0.0022578590864354773,0.6831773577259307,1238
KOPI TANI,4.9,40,0.9750000000000001,0.0022578590864354773,0.6831773577259307,1239
Pikatea,4.9,40,0.9750000000000001,0.0022578590864354773,0.6831773577259307,1240
Airnona Coffee,4.9,40,0.9750000000000001,0.0022578590864354773,0.6831773577259307,1241
MARS CAFE,4.9,39,0.9750000000000001,0.0021999652637063626,0.683159989579112,1242
Sruput Kopi,4.9,39,0.9750000000000001,0.0021999652637063626,0.683159989579112,1243
Kopi Rehat,4.9,39,0.9750000000000001,0.0021999652637063626,0.683159989579112,1244
Kaia Coffee,4.9,38,0.9750000000000001,0.002142071440977248,0.6831426214322932,1245
Ruma Bentala,4.9,38,0.9750000000000001,0.002142071440977248,0.6831426214322932,1246
Legit Coffee,4.9,37,0.9750000000000001,0.002084177618248133,0.6831252532854745,1247
Tempat Ngopi imami,4.9,37,0.9750000000000001,0.002084177618248133,0.6831252532854745,1248
Seventree House,4.9,37,0.9750000000000001,0.002084177618248133,0.6831252532854745,1249
PRINGTAS coffee,4.9,37,0.9750000000000001,0.002084177618248133,0.6831252532854745,1250
KOPI DINANTI RAKYAT,4.9,37,0.9750000000000001,0.002084177618248133,0.6831252532854745,1251
the lust coffee & co,4.9,36,0.9750000000000001,0.002026283795519018,0.6831078851386557,1252
Ayam Susu Pojokan,4.9,36,0.9750000000000001,0.002026283795519018,0.6831078851386557,1253
Djeruk Limasan Cafe,4.9,36,0.9750000000000001,0.002026283795519018,0.6831078851386557,1254
VARROOKA COFFEE \ SLOWBAR,4.9,36,0.9750000000000001,0.002026283795519018,0.6831078851386557,1255
RWC SUKUN MALANG,4.9,36,0.9750000000000001,0.002026283795519018,0.6831078851386557,1256
Kedai Kopi Baswara,4.9,36,0.9750000000000001,0.002026283795519018,0.6831078851386557,1257
Cangkir Kopaja Malang,4.9,35,0.9750000000000001,0.0019683899727899034,0.683090516991837,1258
Trijata Koffie,4.9,35,0.9750000000000001,0.0019683899727899034,0.683090516991837,1259
Teman Sejati Kopi,4.9,35,0.9750000000000001,0.0019683899727899034,0.683090516991837,1260
Huize Jon Coffee Malang,4.9,35,0.9750000000000001,0.0019683899727899034,0.683090516991837,1261
Angkringan & TEJO KOPI,4.9,34,0.9750000000000001,0.0019104961500607885,0.6830731488450182,1262
Cafe Kebun Sari,4.9,34,0.9750000000000001,0.0019104961500607885,0.6830731488450182,1263
DJABRIG KOPI,4.9,34,0.9750000000000001,0.0019104961500607885,0.6830731488450182,1264
Huize Jon Coffee Malang,4.9,34,0.9750000000000001,0.0019104961500607885,0.6830731488450182,1265
KulaSade Coffee,4.9,34,0.9750000000000001,0.0019104961500607885,0.6830731488450182,1266
Ox Coffee,4.9,33,0.9750000000000001,0.0018526023273316738,0.6830557806981995,1267
Kedai Cangkrukan,4.9,33,0.9750000000000001,0.0018526023273316738,0.6830557806981995,1268
PIS coffee Spot & culinary,4.9,32,0.9750000000000001,0.0017947085046025588,0.6830384125513808,1269
Ngledom Coffee,4.9,31,0.9750000000000001,0.0017368146818734441,0.683021044404562,1270
Beranda caffe,4.9,31,0.9750000000000001,0.0017368146818734441,0.683021044404562,1271
TONG'S CAFE,4.9,31,0.9750000000000001,0.0017368146818734441,0.683021044404562,1272
Toko Kopi Mandala,4.9,30,0.9750000000000001,0.0016789208591443292,0.6830036762577433,1273
Exotic Cafe,4.9,30,0.9750000000000001,0.0016789208591443292,0.6830036762577433,1274
Tea Break Matos,4.9,30,0.9750000000000001,0.0016789208591443292,0.6830036762577433,1275
STMJ Gg.10,4.9,30,0.9750000000000001,0.0016789208591443292,0.6830036762577433,1276
Love Milk,4.9,29,0.9750000000000001,0.0016210270364152145,0.6829863081109245,1277
Sam Brewok Soda Bar,4.9,29,0.9750000000000001,0.0016210270364152145,0.6829863081109245,1278
Kopi Satoe Djiwa,4.9,29,0.9750000000000001,0.0016210270364152145,0.6829863081109245,1279
LUCKY POINT,4.9,29,0.9750000000000001,0.0016210270364152145,0.6829863081109245,1280
Kolom Rindu,4.9,28,0.9750000000000001,0.0015631332136860996,0.6829689399641058,1281
Rata Rata,4.9,28,0.9750000000000001,0.0015631332136860996,0.6829689399641058,1282
PURI Coffee House,4.9,28,0.9750000000000001,0.0015631332136860996,0.6829689399641058,1283
Warkop Musik Kane 39,4.9,28,0.9750000000000001,0.0015631332136860996,0.6829689399641058,1284
Kopi Kayun - Bumiayu,4.9,27,0.9750000000000001,0.001505239390956985,0.682951571817287,1285
Kopi Selow,4.9,27,0.9750000000000001,0.001505239390956985,0.682951571817287,1286
Omah Kopi,4.9,27,0.9750000000000001,0.001505239390956985,0.682951571817287,1287
Janaka Cafe,4.9,27,0.9750000000000001,0.001505239390956985,0.682951571817287,1288
POWER CLUB SURAKARTA,4.9,26,0.9750000000000001,0.0014473455682278702,0.6829342036704683,1289
Janaka Cafe,4.9,26,0.9750000000000001,0.0014473455682278702,0.6829342036704683,1290
Kopi Kaclak,4.9,25,0.9750000000000001,0.0013894517454987553,0.6829168355236496,1291
RBC Smart Coffee,4.9,25,0.9750000000000001,0.0013894517454987553,0.6829168355236496,1292
"Point Coffee MayJend Sungkono, Surabaya",4.9,25,0.9750000000000001,0.0013894517454987553,0.6829168355236496,1293
Teman Ngopi,4.9,25,0.9750000000000001,0.0013894517454987553,0.6829168355236496,1294
Ono'kabeh,4.9,25,0.9750000000000001,0.0013894517454987553,0.6829168355236496,1295
Little Djoglo,4.9,24,0.9750000000000001,0.0013315579227696406,0.6828994673768309,1296
M Cafe and Eatery,4.9,24,0.9750000000000001,0.0013315579227696406,0.6828994673768309,1297
kopinggirjalan,4.9,24,0.9750000000000001,0.0013315579227696406,0.6828994673768309,1298
Rasa Baru Cafe & Resto,4.9,24,0.9750000000000001,0.0013315579227696406,0.6828994673768309,1299
Joe Reagan Coffee & art,4.9,23,0.9750000000000001,0.0012736641000405256,0.6828820992300122,1300
Kopi Kellon Zuaras Gallery,4.9,23,0.9750000000000001,0.0012736641000405256,0.6828820992300122,1301
Kenyil Id,4.9,23,0.9750000000000001,0.0012736641000405256,0.6828820992300122,1302
Kedai ON - OFF,4.9,23,0.9750000000000001,0.0012736641000405256,0.6828820992300122,1303
Thythy Food and Drink,4.9,22,0.9750000000000001,0.001215770277311411,0.6828647310831935,1304
Van D' Laga Cafe,4.9,22,0.9750000000000001,0.001215770277311411,0.6828647310831935,1305
Ngopi Dulur,4.9,22,0.9750000000000001,0.001215770277311411,0.6828647310831935,1306
Toko kopi ong,4.9,22,0.9750000000000001,0.001215770277311411,0.6828647310831935,1307
Omah Kopi (GONDRONG),4.9,22,0.9750000000000001,0.001215770277311411,0.6828647310831935,1308
Warmindo Megaria,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1309
BARAKA COFFEE & VIBES,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1310
Warkop asih,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1311
Wafa Coffee and Space,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1312
Glossus Coffee,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1313
RUSTICO House Entertainment,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1314
Daycinno Coffee & Co.,4.9,21,0.9750000000000001,0.001157876454582296,0.6828473629363747,1315
RUSTICO House Entertainment,4.9,20,0.9750000000000001,0.0010999826318531813,0.682829994789556,1316
Galaxy Koffie,4.9,20,0.9750000000000001,0.0010999826318531813,0.682829994789556,1317
Laiyo Warunk,4.9,20,0.9750000000000001,0.0010999826318531813,0.682829994789556,1318
BK Coffee,4.9,20,0.9750000000000001,0.0010999826318531813,0.682829994789556,1319
Rokupang Malang,4.9,20,0.9750000000000001,0.0010999826318531813,0.682829994789556,1320
HAY Boba Cheese,4.9,20,0.9750000000000001,0.0010999826318531813,0.682829994789556,1321
Cafe Jam Bucket,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1322
KEDAI SEMUT,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1323
kopi ketan rakjat,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1324
Janji Jiwa & Jiwa Toast Sukun Malang,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1325
KOPI NGAREP HAMUR,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1326
Moenu Coffee,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1327
Tresno coffe,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1328
STMJ Sam Yudi,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1329
Warkop kates,4.9,19,0.9750000000000001,0.0010420888091240664,0.6828126266427372,1330
SEKUL 57,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1331
STMJ BANG DUDUNG,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1332
Batas kota 7,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1333
HAVEN,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1334
Cafe 35 malang,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1335
7tugend Cafe,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1336
Kopi Ending,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1337
GIRAS 26,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1338
Andong Cafe,4.9,18,0.9750000000000001,0.0009841949863949517,0.6827952584959185,1339
Soeprapto Kopi,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1340
ENOMIA COFFEE,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1341
KAMARE Chill & Space,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1342
Warunk Sadizz,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1343
KEBALEN COFFEE,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1344
Warkop bunglon,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1345
SAVORY KOFFIE,4.9,17,0.9750000000000001,0.0009263011636658369,0.6827778903490997,1346
JT Kofi mBegendeng,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1347
Warkop Begawan (Gus Habib),4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1348
Kantja Ngopi,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1349
Bandulan Coffe,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1350
Ngabangan 1907 Coffee Bar,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1351
Bakso Bakar & stmj - Terracotta Cafe,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1352
Kopi Janji Jiwa Transmart Pekalongan,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1353
Mending ngopi,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1354
AUF. Roastery,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1355
Latar Kantja,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1356
Cincau Story & Lok Lok Story,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1357
MaJstro,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1358
Rujak Cingur Mama R,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1359
Pemean Cafe,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1360
BC DE'SOLO SQUAD( INOT'S SABLENG ),4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1361
MT9 - BUBBLE Ice Blend 48 Surabaya,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1362
Catimor Coffee,4.9,16,0.9750000000000001,0.0008684073409367221,0.682760522202281,1363
FIND FUN - DUKUH KUPANG,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1364
Cafein Sidoarjo,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1365
Oligo Kopi,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1366
Breguys Coffee,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1367
Warung Bu Saini,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1368
Podok Jati Blok AJ 28 A Sidoarjo,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1369
Cluster Coffe 19,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1370
ASGARD VAPESTORE,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1371
Tambahshiip Coffee,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1372
Warung Kopi Biru,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1373
STMJ 82,4.9,15,0.9750000000000001,0.0008105135182076073,0.6827431540554623,1374
"WARMINDO ""KopiSay""",4.9,14,0.9750000000000001,0.0007526196954784924,0.6827257859086435,1375
